sensor_060,sensor_104,sensor_511,sensor_349,sensor_022,sensor_029,sensor_437,sensor_130,sensor_125,sensor_296,sensor_317,sensor_301,sensor_126,sensor_295,sensor_027,sensor_034,sensor_080,sensor_453,sensor_131,sensor_065,result
-3.5291,-0.0127,14.1454,0.0205,-6493.0,65.0889,2.0131,-3.025,15.71,102.4317,5.0479,0.0481,1.801,78.158,1.8657,9.0811,0.0075,4.763,0.562,23.5291,양품
-3.4291,-0.0125,31.8725,0.0173,-5743.25,72.3889,2.4456,-3.732,15.73,71.239,5.8914,0.0818,1.739,477.5056,1.9885,8.8562,-0.0064,5.646,0.5524,23.4291,양품
-2.1709,-0.0111,47.8016,0.016,-5364.0,70.5111,2.8348,-2.647,15.82,121.7771,6.7152,0.0964,1.182,207.6327,2.0192,8.6611,-0.0037,6.5282,0.8349,22.1709,양품
-5.9573,-0.012,34.3096,0.024,-5501.0,74.7778,4.2728,-2.647,15.82,140.4739,4.5082,0.1487,1.182,346.1531,1.9872,8.3663,0.0097,3.7552,0.8349,25.9573,양품
-1.0464,-0.013,37.7649,0.0314,-5537.0,72.3222,6.1442,-3.732,15.73,76.4084,5.6386,0.2143,1.739,158.7766,1.985,8.9562,0.0286,4.5742,0.5524,21.0464,양품
4.2391,-0.0133,33.9623,0.0199,-5423.25,76.4667,2.8448,-3.591,15.7,256.0747,5.3222,0.1034,1.909,210.7817,2.0023,8.9833,-0.0127,5.1421,0.5949,15.7609,양품
-1.6873,-0.0113,38.1798,0.0256,-4682.0,68.3667,2.1847,-3.591,15.7,190.7695,8.9893,0.0787,1.909,1011.3044,1.9882,8.7779,0.0083,9.6853,0.5949,21.6873,양품
1.0145,-0.0114,51.0451,0.0185,-6469.5,71.1667,1.9257,-3.591,15.7,291.4961,5.547,0.0441,1.909,163.8546,1.8835,8.7073,-0.0082,5.6399,0.5949,18.9855,양품
-0.8727,-0.0113,46.7991,0.0195,-5305.0,73.1556,3.5377,-3.591,15.7,123.4247,5.6351,0.1151,1.909,129.463,1.9952,8.6149,-0.0052,4.8403,0.5949,20.8727,양품
-4.2364,-0.013,32.9502,0.0249,-5671.25,68.0778,0.6602,-2.647,15.82,313.5219,5.8253,0.0221,1.182,153.4891,2.014,8.7401,-0.001,5.4142,0.8349,24.2364,양품
-5.1391,-0.0109,53.211,0.0142,-5614.75,65.6,4.8694,-3.779,15.74,37.8363,5.9498,0.1624,2.154,343.9432,1.9682,9.2016,-0.0046,5.6336,0.5708,25.1391,양품
1.54,-0.0101,42.3645,0.0171,-5459.75,73.3778,2.318,-3.779,15.74,250.076,6.4716,0.0824,2.154,210.229,1.9815,9.0639,-0.0113,5.5835,0.5708,18.46,양품
0.1082,-0.0114,50.7104,0.0225,-5504.75,65.6889,1.3269,-3.732,15.73,240.6967,4.5917,0.0441,1.739,371.509,2.0092,9.2016,-0.0065,4.0999,0.5524,19.8918,양품
-1.67,-0.0104,47.9042,0.0433,-5648.25,76.6333,4.4303,-3.591,15.7,110.6206,4.8494,0.1331,1.909,400.5824,1.996,8.9833,0.01,4.6553,0.5949,21.67,양품
-4.89,-0.0122,32.8205,0.0228,-5300.25,72.1889,1.5515,-3.779,15.74,66.1331,5.9451,0.0478,2.154,154.6617,1.9735,8.8078,-0.0297,4.5224,0.5708,24.89,양품
-6.5282,-0.011,19.1126,0.0258,-5121.5,74.3444,3.4534,-3.591,15.7,77.5005,5.7907,0.1044,1.909,372.202,1.9975,8.1166,-0.0096,4.8253,0.5949,26.5282,양품
7.03,-0.0125,19.2192,0.0165,-5491.75,69.6333,1.4738,-2.647,15.82,290.1326,5.5763,0.0442,1.182,1816.7802,1.9947,8.6068,-0.0082,5.097,0.8349,12.97,양품
-2.6355,-0.0103,51.5188,0.0162,-5409.0,65.0778,3.3183,-3.779,15.74,130.7628,4.9426,0.1193,2.154,309.4264,2.0023,9.0606,-0.0152,4.6397,0.5708,22.6355,양품
1.3936,-0.0111,20.7207,0.0156,-5274.25,66.8222,2.7346,-2.647,15.82,96.4106,5.5793,0.0829,1.182,531.0156,1.9962,9.6136,0.0114,5.437,0.8349,18.6064,양품
-3.7045,-0.0128,22.6562,0.0264,-5339.0,73.3667,1.3089,-3.591,15.7,106.2199,5.0433,0.0441,1.909,160.1645,2.023,8.6695,0.0147,4.9482,0.5949,23.7045,양품
-0.45,-0.0107,37.3396,0.0223,-5966.75,67.8778,1.5181,-3.779,15.74,159.0482,5.053,0.0539,2.154,1284.1135,1.9795,8.7779,0.0135,4.8461,0.5708,20.45,양품
-1.4564,-0.0124,56.5086,0.0209,-6351.0,63.8222,5.0252,-3.779,15.74,240.8656,5.7032,0.1178,2.154,135.206,1.8867,9.0606,0.013,4.7859,0.5708,21.4564,양품
-2.6364,-0.0098,52.1739,0.0167,-5623.5,70.7556,3.3086,-3.591,15.7,208.9519,6.2211,0.1141,1.744,543.1001,1.9962,8.8331,-0.0097,6.1669,0.5882,22.6364,양품
3.9818,-0.0116,34.5572,0.0196,-5303.0,65.9667,3.7781,-2.647,15.82,121.4863,6.4328,0.1335,1.182,735.6498,1.9805,9.0776,0.0083,6.0218,0.8349,16.0182,양품
-4.2327,-0.0096,54.3791,0.0184,-5675.0,68.0222,3.1853,-3.591,15.7,84.429,6.3413,0.1027,1.744,171.0614,2.0015,8.8546,-0.0063,5.5225,0.5882,24.2327,양품
-0.8045,-0.0093,61.2903,0.0152,-5439.25,69.1778,3.1744,-3.779,15.74,163.502,5.1675,0.1006,2.154,519.9143,1.9725,8.9979,-0.0035,4.8328,0.5708,20.8045,양품
-0.0164,-0.0103,43.849,0.0192,-5949.25,71.0778,2.6543,-3.591,15.7,112.1736,4.6711,0.0894,1.744,550.8432,1.9893,8.8548,-0.0007,3.8407,0.5882,20.0164,양품
0.7827,-0.0114,28.8525,0.0149,-6189.75,68.9,2.0561,-3.591,15.7,198.1161,6.1941,0.0721,1.744,1228.6994,2.001,9.0425,0.003,6.0528,0.5882,19.2173,양품
-0.4409,-0.0118,55.0265,0.0175,-5125.75,72.2889,1.8978,-3.591,15.7,161.2997,7.227,0.0566,1.744,337.5731,2.0038,8.3663,-0.0077,7.3488,0.5882,20.4409,양품
2.1136,-0.0095,58.6387,0.0189,-5387.0,75.0111,2.0772,-3.591,15.7,186.0025,4.9302,0.0693,1.744,174.3464,1.998,8.3663,0.0011,4.5756,0.5882,17.8864,양품
-1.66,-0.0099,49.4325,0.0231,-5145.25,68.5111,3.2232,-3.591,15.7,125.5212,6.3559,0.0987,1.744,676.2925,1.973,8.9191,-0.0166,4.8801,0.5882,21.66,양품
3.0982,-0.0126,25.3968,0.0192,-5548.25,67.9778,3.758,-2.647,15.82,182.5128,6.0793,0.1365,1.182,230.5521,2.0042,8.8546,-0.0149,5.1426,0.8349,16.9018,양품
1.4009,-0.0127,34.7826,0.0252,-5648.0,70.0667,2.2487,-3.732,15.7,273.9526,5.01,0.072,2.022,470.9848,2.0227,8.8581,-0.0015,4.8178,0.5833,18.5991,양품
1.1855,-0.0104,24.0964,0.0248,-6445.0,64.5889,3.0145,-3.732,15.7,160.4273,5.7919,0.074,2.022,254.2663,1.8847,9.2016,-0.0358,5.6364,0.5833,18.8145,양품
-2.6655,-0.0114,47.3684,0.015,-5441.5,68.1222,1.5047,-3.591,15.7,265.3388,5.5972,0.053,1.744,191.2424,2.0122,9.6136,-0.0236,5.172,0.5882,22.6655,양품
-1.31,-0.0106,64.0,0.0174,-5482.5,76.1778,2.1588,-3.591,15.7,53.394,5.2156,0.0646,1.744,231.2149,2.0183,8.1161,-0.0015,5.3544,0.5882,21.31,양품
-3.8836,-0.0102,51.1685,0.0276,-5307.5,64.9222,3.1069,-3.732,15.7,114.1793,5.7186,0.0952,2.022,249.2101,1.9837,9.2016,-0.0008,4.7478,0.5833,23.8836,양품
-1.5945,-0.0117,32.4094,0.0205,-5648.25,76.5556,1.7618,-3.591,15.7,86.9957,7.523,0.0667,1.744,172.2505,1.9945,8.9833,-0.012,6.575,0.5882,21.5945,양품
-1.7155,-0.0094,35.1531,0.0222,-5471.75,70.1333,1.3044,-3.732,15.7,444.5675,5.4893,0.0492,2.022,289.8349,2.0145,8.8519,-0.0019,5.1859,0.5833,21.7155,양품
-3.2882,-0.0105,59.9287,0.0213,-5399.25,69.6778,2.4651,-3.732,15.7,83.476,5.8043,0.0845,2.022,180.2875,1.9785,8.7997,-0.0063,5.4106,0.5833,23.2882,양품
-2.9182,-0.0108,44.5993,0.0247,-5707.0,69.6556,2.9835,-3.732,15.7,137.7861,5.7743,0.0893,2.022,252.5114,1.9713,8.7779,-0.0043,5.439,0.5833,22.9182,양품
,-0.0103,24.3013,0.0153,-5420.25,76.2444,2.3326,-2.647,15.82,293.9653,6.0257,0.0795,1.182,451.7192,1.9523,8.2981,0.004,5.1099,0.8349,,양품
-3.0882,-0.01,50.7463,0.0222,-5525.0,69.9444,2.305,-3.732,15.7,205.5343,6.9567,0.0892,2.022,69.728,1.9858,8.7015,-0.016,6.8245,0.5833,23.0882,양품
-0.0045,-0.0112,32.1788,0.0269,-5327.5,73.7667,3.1433,-3.732,15.7,173.3751,5.2657,0.1076,2.022,140.0417,1.999,8.1161,-0.0071,5.0227,0.5833,20.0045,양품
-5.8564,-0.0039,204.5307,0.0153,-5194.75,68.5556,3.6596,-3.732,15.7,42.103,5.7617,0.1363,2.022,676.3039,1.9765,8.6611,-0.0045,5.4321,0.5833,25.8564,양품
3.9673,-0.0117,66.881,0.0171,-6411.0,66.0333,4.1677,-3.732,15.7,123.9876,5.5414,0.0991,2.022,63.0608,1.8733,9.0811,-0.0032,5.2133,0.5833,16.0327,양품
0.7,-0.0106,48.9412,0.0175,-5339.5,75.7778,0.9081,-3.543,15.65,128.9457,5.0174,0.0272,1.735,192.2039,2.0057,8.1161,0.0146,4.5371,0.6304,19.3,양품
-6.6618,-0.0109,33.9061,0.0215,-5443.25,73.1222,2.3102,-3.543,15.65,211.2461,5.7831,0.0717,1.735,351.9719,2.009,8.3591,-0.0226,5.3554,0.6304,26.6618,양품
2.6345,-0.0079,76.9716,0.0255,-5776.75,72.2444,1.8535,-3.543,15.65,180.1469,5.241,0.0563,1.735,284.7787,2.0132,8.7932,-0.0089,5.1801,0.6304,17.3655,양품
-0.6327,-0.0122,40.0409,0.0197,-5352.75,68.1111,1.809,-3.543,15.65,28.6516,6.2417,0.0573,1.735,224.4777,1.9948,8.8581,-0.0011,5.7851,0.6304,20.6327,양품
-5.8818,-0.0119,31.8658,0.0256,-5352.5,70.2444,2.1217,-3.543,15.65,178.7335,6.4591,0.0663,1.735,210.6537,1.995,8.7373,0.0013,6.0565,0.6304,25.8818,양품
-2.2636,-0.0103,45.8537,0.0198,-5187.75,71.9444,2.0584,-2.93,15.76,114.1384,5.4689,0.0655,1.026,182.0831,1.9772,8.7373,0.0062,5.6739,0.8145,22.2636,양품
0.7382,-0.0118,33.9343,0.0176,-5546.25,76.9333,2.9018,-3.543,15.65,158.1252,5.1729,0.0899,1.735,424.9387,2.019,8.1161,-0.0046,4.774,0.6304,19.2618,양품
4.9082,-0.0127,33.1688,0.0132,-5588.0,70.7111,2.076,0.0,15.91,213.4797,6.3015,0.0639,0.9649,149.7465,1.9783,8.8836,0.0182,4.9167,0.8201,15.0918,양품
-1.1764,-0.0103,19.4647,0.0214,-6347.75,61.2111,1.3663,-2.93,15.76,350.3754,4.7149,0.029,1.026,181.147,1.8855,9.1287,-0.0107,3.6293,0.8145,21.1764,양품
-3.1182,-0.013,41.4986,0.021,-6335.25,64.6556,3.6774,-2.93,15.76,261.4006,7.4906,0.0803,1.026,148.1832,1.8902,9.0606,-0.0057,7.4418,0.8145,23.1182,양품
-2.5191,-0.0113,36.404,0.0234,-5383.25,74.7778,2.9352,-2.93,15.76,186.2624,5.7958,0.0898,1.026,131.137,1.9628,8.9833,0.0183,4.6278,0.8145,22.5191,양품
-0.9,-0.0085,70.7965,0.0183,-5475.75,63.4444,4.2852,-3.166,15.71,210.3037,5.391,0.1443,1.772,175.923,2.0038,9.1287,-0.0016,4.9177,0.5482,20.9,양품
2.23,-0.0085,55.4572,0.0192,-5333.75,66.4333,1.4391,-3.543,15.65,40.186,5.353,0.0488,1.735,267.8387,1.9823,8.7548,-0.006,4.7528,0.6304,17.77,양품
-1.0909,-0.0037,100.0,0.0177,-5346.25,67.1111,3.7469,-3.166,15.71,229.529,6.9877,0.1165,1.772,240.439,2.011,8.9191,-0.0107,6.0456,0.5482,21.0909,양품
-6.0845,-0.0098,65.557,0.0198,-5291.0,72.3222,2.4845,-3.449,15.72,195.4874,6.6364,0.0753,2.211,432.5082,1.9922,9.4336,-0.0082,6.0257,0.5793,26.0845,양품
0.4382,-0.0123,18.7755,0.0168,-6403.0,64.1778,2.2828,-2.93,15.76,340.7458,5.0402,0.0524,1.026,197.8838,1.8887,9.1287,-0.0041,4.547,0.8145,19.5618,양품
2.6227,-0.0104,38.5542,0.0294,-5984.0,69.1,3.8797,-3.449,15.72,184.35,6.7165,0.1202,2.211,315.3675,2.0035,8.897,-0.0126,5.8428,0.5793,17.3773,양품
-6.3391,-0.0113,35.3201,0.0158,-4951.25,68.6667,4.8414,-3.449,15.72,86.6886,5.3239,0.1509,2.211,89.9495,1.98,8.9191,-0.0026,5.0182,0.5793,26.3391,양품
-2.67,-0.01,56.7164,0.0257,-5167.0,74.9333,3.6323,-3.449,15.72,52.893,5.9385,0.1251,2.211,183.8496,1.983,9.0639,-0.0147,4.6569,0.5793,22.67,양품
-2.3891,-0.0114,45.6641,0.0255,-5135.0,65.2778,4.4132,-3.543,15.65,106.6005,4.3686,0.1423,1.735,242.7688,1.97,8.9221,-0.0016,4.2298,0.6304,22.3891,양품
-3.9218,-0.011,31.0148,0.0179,-5740.75,67.2111,1.2516,-2.789,15.79,150.8178,6.8358,0.0437,1.035,129.4588,1.986,9.6136,0.0125,6.6716,0.7595,23.9218,양품
-5.52,-0.0127,52.6523,0.033,-5834.5,68.8111,2.2231,-2.789,15.79,90.5796,5.8981,0.0765,1.035,397.4464,2.0017,8.58,0.0044,5.9831,0.7595,25.52,양품
-0.0636,-0.0106,55.9242,0.0253,-5176.25,67.5222,1.4899,-2.93,15.76,78.1793,6.3318,0.0459,1.026,239.4819,1.9968,8.9191,0.004,6.377,0.8145,20.0636,양품
-1.5991,-0.0112,72.0801,0.0257,-5159.75,71.5889,2.8098,-2.93,15.76,209.0732,4.8858,0.0928,1.026,393.0627,1.9828,8.5571,-0.0001,4.0017,0.8145,21.5991,양품
-2.2191,-0.0103,20.3144,0.0331,-5245.75,69.0889,2.3174,-2.789,15.79,111.5717,5.0736,0.0807,1.035,304.5985,1.9985,8.6544,0.0007,4.3147,0.7595,22.2191,양품
2.9864,-0.0136,35.3266,0.0266,-5327.5,72.1111,4.4041,0.0,15.7,100.4071,7.5929,0.1464,0.9838,419.9798,1.9923,9.0639,0.0058,6.4507,0.8253,17.0136,양품
0.2464,-0.0104,27.9518,0.0241,-5313.5,68.5444,2.1872,-3.119,15.93,76.3981,5.1716,0.0703,1.078,389.2938,1.987,8.9191,0.0027,4.6282,0.8307,19.7536,양품
0.7136,-0.0126,24.5059,0.0199,-5450.25,76.9667,2.566,-3.119,15.93,98.9242,4.8051,0.0862,1.078,362.3501,2.0057,8.1161,-0.0163,4.0528,0.8307,19.2864,양품
-3.9555,-0.0111,58.7571,0.0305,-5428.75,66.7778,0.6889,-3.119,15.93,143.3946,7.894,0.0221,1.078,168.7017,1.9868,8.6772,0.0009,6.8647,0.8307,23.9555,양품
0.5609,-0.014,29.2596,0.0212,-5580.75,66.3222,4.0701,0.0,15.66,89.9222,7.0939,0.1286,1.867,414.5466,1.962,9.2016,-0.0008,6.053,0.6029,19.4391,불량
-2.5682,-0.0117,62.5938,0.0171,-5573.0,67.5333,3.3334,0.0946,15.7,177.6989,5.538,0.1214,1.418,225.9366,1.9977,8.6799,-0.0086,5.1174,0.8046,22.5682,양품
-1.2991,-0.0146,21.3058,0.0179,-5334.5,68.9333,2.1098,0.0946,15.7,316.166,6.189,0.0664,1.418,491.7327,2.0125,8.9979,-0.011,6.1823,0.8046,21.2991,양품
-2.7282,-0.0129,31.8756,0.0143,-5181.75,71.3667,1.3154,0.0946,15.7,65.1172,5.8075,0.0394,1.418,479.4798,1.9712,9.0942,-0.0078,5.6499,0.8046,22.7282,양품
-5.4691,-0.0092,28.1843,0.1165,-5450.0,72.9333,2.6453,-3.119,15.93,186.5226,5.7673,0.0866,1.078,299.2357,1.989,8.9132,-0.0119,5.6578,0.8307,25.4691,양품
-2.1,-0.0142,26.7841,0.0324,-5626.25,69.1444,2.9171,-3.119,15.93,170.5032,5.8274,0.1033,1.078,167.9134,1.984,8.8546,0.0011,5.7471,0.8307,22.1,양품
-1.9827,-0.0137,29.927,0.015,-6171.0,67.5222,3.1527,0.0946,15.7,154.0065,5.5213,0.103,1.418,832.4642,1.9805,8.5862,-0.0247,5.0997,0.8046,21.9827,양품
-1.0545,-0.0108,23.0415,0.0207,-5693.75,74.0111,2.2095,0.0,15.7,163.3593,6.654,0.0729,0.9838,224.7093,1.9985,9.4336,-0.0036,7.0885,0.8253,21.0545,양품
-3.2055,-0.0132,38.5633,0.0293,-5715.5,73.5222,3.1482,0.0,15.7,174.3509,6.1787,0.1081,0.9838,173.7402,2.0282,8.5298,-0.0196,6.0632,0.8253,23.2055,양품
1.4609,-0.0107,47.7752,0.0208,-5663.5,69.1222,1.2925,0.0946,15.7,95.8797,5.5305,0.0457,1.418,154.5952,1.9995,8.897,-0.0125,4.7678,0.8046,18.5391,양품
-3.1227,-0.0113,27.464,0.0163,-5329.25,67.2889,4.5444,-2.789,15.79,173.5022,5.1815,0.1433,1.035,410.8174,1.9785,8.8581,-0.0016,4.7607,0.7595,23.1227,양품
-3.7509,-0.0086,39.708,0.0209,-5720.25,69.4222,4.2677,-3.449,15.71,97.2193,6.1863,0.1314,1.834,356.0799,1.9923,8.8581,0.0029,5.8352,0.5042,23.7509,양품
-3.2945,-0.0101,38.6617,0.0213,-5337.0,69.3222,2.4969,-2.93,15.76,244.4218,6.5968,0.0814,1.026,203.3994,1.9843,8.8624,-0.0041,5.8952,0.8145,23.2945,양품
-1.56,-0.0146,32.9614,0.0248,-5122.5,69.9,4.3895,-3.449,15.71,191.2503,6.1318,0.1418,1.834,303.5276,2.0038,8.9979,0.0053,6.4398,0.5042,21.56,양품
-1.0409,-0.012,26.5836,0.019,-5730.75,65.6444,2.0326,-2.364,15.58,104.5259,5.6454,0.0664,1.39,399.8553,1.966,9.0606,-0.0257,5.0911,0.807,21.0409,양품
-1.24,-0.0111,55.9819,0.0187,-5287.5,73.8333,1.264,-2.364,15.57,177.7965,7.0986,0.0411,1.749,322.1909,2.0038,9.4336,-0.0231,6.3204,0.7865,21.24,양품
-4.4882,-0.0145,29.6041,0.0182,-5621.5,66.9333,2.9927,-2.364,15.58,155.6171,5.7942,0.1031,1.39,321.0446,1.99,8.7548,-0.0117,5.0933,0.807,24.4882,양품
1.4409,-0.0121,48.1328,0.0158,-5596.25,72.0,5.0879,0.0,15.7,228.7202,5.464,0.1681,0.9838,497.3807,1.9973,8.8331,-0.0162,4.8353,0.8253,18.5591,양품
-0.0509,-0.0094,45.7447,0.0203,-5650.5,71.4889,3.3692,-3.779,15.75,183.5618,5.371,0.1053,1.447,783.5175,2.0083,8.7609,-0.0289,5.2404,0.7948,20.0509,양품
1.7318,-0.0098,38.6768,0.028,-5295.0,68.2444,0.7405,-3.543,15.65,293.1272,7.3335,0.023,1.735,194.8025,1.9785,8.6544,-0.0043,6.9688,0.6304,18.2682,양품
-0.2436,-0.013,45.4721,0.0247,-5344.25,72.7111,4.0417,0.0,15.7,50.9207,5.3134,0.1236,0.9838,252.7837,1.983,8.8078,-0.0219,5.5384,0.8253,20.2436,양품
0.38,-0.0116,37.149,0.0234,-5412.25,76.8778,3.3162,0.0,15.66,158.279,5.039,0.099,1.867,114.1676,1.981,8.1161,-0.0009,4.344,0.6029,19.62,양품
-2.1409,-0.0126,62.0278,0.0229,-5336.75,68.1111,1.0806,-3.779,15.75,153.8839,6.5589,0.041,1.447,351.1157,2.0172,8.7402,-0.0146,6.1143,0.7948,22.1409,양품
-2.0655,-0.0125,29.6,0.1015,-5407.5,71.9111,3.4134,-3.119,15.93,187.1693,3.6378,0.1094,1.078,223.6552,1.9875,8.7609,-0.0127,3.1921,0.8307,22.0655,양품
-4.3955,-0.0185,42.7316,0.0199,-5535.5,72.4,3.005,-3.119,15.93,163.0222,4.8406,0.0922,1.078,311.8338,2.0227,13.5481,-0.0099,4.5356,0.8307,24.3955,양품
-1.9291,,,0.0195,-5490.25,67.6,1.8804,-2.364,15.57,209.1236,6.2695,0.0613,1.749,155.7784,1.991,8.9979,-0.0032,5.951,0.7865,21.9291,양품
-4.6591,-0.013,30.7988,0.0205,-5358.5,74.4889,1.2565,-2.364,15.58,137.5609,6.3735,0.0432,1.39,300.9369,2.0257,8.8889,-0.025,6.0919,0.807,24.6591,양품
-0.5327,-0.0112,41.9175,0.0238,-5479.25,70.5333,1.954,0.0,15.7,136.1972,5.115,0.067,0.9838,224.0541,1.981,8.6611,-0.0032,4.7816,0.8253,20.5327,양품
-1.0827,-0.0133,39.9247,0.0269,-5278.0,69.6111,2.0231,-3.779,15.75,104.2833,6.9613,0.0645,1.447,359.2668,1.9675,8.598,-0.0043,5.4243,0.7948,21.0827,양품
-0.3727,-0.0179,22.9531,0.0178,-5611.75,73.5889,1.4174,-3.779,15.75,44.426,6.2445,0.0486,1.447,331.2918,2.0065,8.6074,-0.0021,5.4558,0.7948,20.3727,양품
-1.0473,-0.0131,34.2531,0.0201,-5320.0,71.4111,2.7464,0.0,15.7,183.4575,5.1909,0.0845,0.9838,208.4754,1.9817,9.4336,-0.0182,4.8628,0.8253,21.0473,양품
0.9736,-0.0139,30.2976,0.013,-5511.5,72.6778,1.9779,-2.364,15.57,181.4929,5.187,0.0587,1.749,465.538,1.9935,13.5481,-0.0194,4.2572,0.7865,19.0264,양품
-3.9509,-0.0147,19.0476,0.0236,-5535.0,73.1111,5.7361,-3.119,15.93,127.914,5.7221,0.2074,1.078,208.3187,1.972,8.5735,-0.0125,5.4857,0.8307,23.9509,양품
1.0027,-0.0139,38.9189,0.0221,-5477.0,72.2333,4.3187,0.0,15.7,50.7633,4.6087,0.1284,0.9838,172.4084,1.967,8.9132,-0.0012,4.3323,0.8253,18.9973,불량
2.8109,-0.0093,58.9023,0.0245,-5408.75,73.9778,1.8571,0.0,15.7,96.4642,6.1564,0.0609,0.9838,461.7289,2.0078,8.9132,-0.0236,5.2782,0.8253,17.1891,양품
-3.6145,-0.0151,39.6694,0.0165,-5699.25,74.0556,3.6975,-3.779,15.75,310.7893,4.8866,0.1163,1.447,171.3639,2.0288,8.5298,-0.016,4.6938,0.7948,23.6145,양품
-5.76,-0.0121,71.6787,0.0237,-5301.75,67.4444,1.8624,-3.119,15.93,174.9152,4.741,0.0566,1.078,224.1672,2.0057,9.6136,-0.0101,4.4662,0.8307,25.76,양품
-1.6109,-0.0069,62.4319,0.0178,-5377.75,73.8889,2.113,-1.939,15.69,110.1529,5.6492,0.0783,0.9649,358.9999,1.9918,8.4537,-0.0369,5.1779,0.8568,21.6109,양품
2.32,-0.0131,49.7132,0.0264,-5228.25,66.8,3.3068,-2.93,15.76,134.9975,6.9572,0.1118,1.026,176.0537,2.0012,8.7646,-0.0034,6.0846,0.8145,17.68,양품
-1.2491,-0.009,18.8889,0.0173,-5234.25,74.3222,4.5689,-2.553,15.75,158.1863,6.2034,0.1525,0.9413,165.024,2.0088,8.4537,0.001,5.7783,0.8443,21.2491,양품
0.1873,-0.0137,27.8134,0.0248,-5359.25,69.4222,1.4014,-2.033,15.8,134.1079,7.5845,0.0484,2.465,99.5804,2.0108,8.6544,-0.0044,7.849,0.8826,19.8127,양품
4.8791,-0.0103,37.9101,0.0185,-5684.5,72.0333,2.4309,-2.553,15.75,226.5647,6.6877,0.0795,0.9413,430.387,2.0088,8.942,-0.0119,5.5662,0.8443,15.1209,양품
-2.0209,-0.0126,27.8607,0.0182,-5685.5,72.8,4.1745,-3.072,15.69,270.6221,7.3463,0.141,0.9649,550.3317,1.9398,8.4537,-0.0254,6.053,0.8238,22.0209,양품
-0.7391,-0.0114,48.2986,0.0221,-5534.0,74.4111,3.1622,-2.505,15.73,130.5846,7.0614,0.1025,1.319,155.7412,1.9558,13.5481,-0.0177,6.1752,0.7932,20.7391,양품
-2.8727,-0.0141,44.0889,0.0188,-5685.0,67.3778,2.0524,-2.458,15.68,252.8694,5.4235,0.0608,0.9413,415.4251,1.9922,8.58,-0.0068,5.7116,0.8036,22.8727,양품
2.6036,-0.009,30.9392,0.0161,-5499.25,73.8778,2.4703,-2.553,15.75,258.2047,7.635,0.0809,0.9413,230.5174,2.0,8.942,-0.0005,6.8797,0.8443,17.3964,양품
-5.9418,-0.0122,19.6118,0.0228,-5761.5,67.7222,2.5133,-2.458,15.68,184.5145,6.4645,0.0779,0.9413,377.2872,2.003,8.7779,-0.0313,6.6571,0.8036,25.9418,양품
-4.9891,-0.0137,43.7557,0.0205,-5523.0,69.7667,4.1037,-2.553,15.75,192.9119,6.202,0.1363,0.9413,124.5258,2.0053,8.8519,-0.0197,5.6877,0.8443,24.9891,양품
-2.9718,-0.013,21.6008,0.0269,-5424.75,71.8444,7.1615,-2.6,15.78,62.8145,6.2383,0.2312,1.087,273.0438,2.0288,8.8331,0.0176,5.9711,0.7696,22.9718,양품
-0.9364,-0.0158,25.3365,0.017,-5977.25,71.8,1.8491,-2.222,15.73,322.4417,6.5571,0.0595,0.9602,400.3094,1.9962,8.5851,-0.0202,6.6469,0.7822,20.9364,양품
1.1673,-0.0184,37.032,0.0207,-4900.75,74.0444,2.1908,-2.175,15.71,148.1764,5.6573,0.0734,0.9318,578.8157,1.9813,8.9154,-0.021,4.9238,0.8318,18.8327,양품
0.6009,-0.0094,26.455,0.0205,-5264.0,66.2444,4.7483,-2.175,15.71,18.1567,7.1218,0.148,0.9318,428.4771,2.0023,8.8105,-0.0308,6.3075,0.8318,19.3991,양품
2.6473,-0.0103,35.122,0.0144,-5598.75,76.0667,2.3027,-2.08,15.71,32.9949,4.8007,0.0732,1.361,354.9032,1.985,8.1166,-0.0171,4.3837,0.8405,17.3527,양품
0.5364,-0.0132,45.4115,0.021,-5588.25,72.3333,2.4374,-2.6,15.78,198.3841,5.4703,0.0925,1.087,212.7822,1.9845,8.7609,-0.034,5.146,0.7696,19.4636,양품
-2.5036,-0.0115,61.7391,0.0128,-5062.25,67.2333,0.6881,-2.505,15.73,189.3374,9.8724,0.0272,1.319,334.8725,1.9672,8.7383,-0.0146,8.7217,0.7932,22.5036,양품
-0.6327,-0.0119,26.1328,0.0169,-5434.25,70.8667,2.5944,-2.08,15.71,34.0722,5.1895,0.0794,1.361,393.0304,1.9952,8.8078,-0.0127,4.5106,0.8405,20.6327,양품
0.77,-0.0115,21.7391,0.0182,-5455.25,75.1667,1.6265,-2.553,15.75,130.2203,5.1206,0.0543,0.9413,419.6025,1.9707,8.8097,0.0083,4.6895,0.8443,19.23,양품
-3.1818,-0.0157,46.5339,0.0228,-5825.25,68.7667,3.3919,-2.505,15.73,123.0376,5.9905,0.1127,1.319,420.973,2.0055,8.6611,0.0112,5.1152,0.7932,23.1818,양품
-0.8436,-0.0095,15.8103,0.0192,-5489.5,66.6111,2.7564,-2.505,15.73,98.8163,4.9533,0.1052,1.319,267.0387,2.013,8.598,-0.0179,4.7395,0.7932,20.8436,양품
-2.2409,-0.0127,27.4779,0.0138,-5411.0,71.5222,3.5166,-2.175,15.71,111.0946,6.8771,0.1055,0.9318,345.3655,2.0075,8.8562,-0.0073,6.6571,0.8318,22.2409,양품
