sensor_060,sensor_104,sensor_511,sensor_349,sensor_022,sensor_029,sensor_437,sensor_130,sensor_125,sensor_296,sensor_317,sensor_301,sensor_126,sensor_295,sensor_027,sensor_034,sensor_080,sensor_453,sensor_131,sensor_065,sensor_128,sensor_023,sensor_124,sensor_520,sensor_438,sensor_015,sensor_134,sensor_388,sensor_558,sensor_057,sensor_201,sensor_461,sensor_064,sensor_472,sensor_456,sensor_478,sensor_059,sensor_077,sensor_469,sensor_366,sensor_127,sensor_512,sensor_066,sensor_091,sensor_338,sensor_470,sensor_039,sensor_033,sensor_570,sensor_069,result
-0.6727,-0.0112,29.3333,0.0169,-6325.0,74.5222,2.1795,-0.5204,15.89,104.2465,5.988,0.0526,0.9933,228.8202,1.8662,8.3436,-0.0112,5.7733,0.791,20.6727,0.5849,3014.0,15.89,2.7745,6.1727,10.1364,999.819,0.0,,0.9306,10.54,34.4255,13.6667,35.8326,2.7918,6.8464,4.4958,-0.0713,0.0,0.0035,2.726,0.0,26.1735,8245.28,5.4862,6.8107,87.0565,83.7747,18.0268,146.9391,양품
-0.7891,-0.0091,66.941,0.0267,-5728.5,74.2222,3.9834,0.0946,15.65,238.7788,5.1461,0.1268,0.9365,462.2355,1.9572,8.3273,0.0056,5.2129,0.7681,20.7891,0.6379,2665.0,15.72,4.4203,3.3683,10.4848,993.4244,0.0,,0.9348,18.38,16.3905,14.1809,3.5133,3.2984,5.4846,4.6737,-0.0676,0.0,0.0052,2.753,685.7143,26.6224,8677.55,2.4481,5.9782,87.037,86.3826,4.5496,148.5982,양품
1.7618,-0.0101,45.6576,0.0137,-6410.75,74.1333,4.3532,0.0473,15.79,266.3136,5.9455,0.1038,0.9554,106.0483,1.8847,8.3436,-0.0145,5.721,0.7585,18.2382,0.6113,3020.75,15.8,4.3298,2.5629,11.8499,997.5143,0.0,1.7187,0.9306,11.03,10.7413,13.4814,29.9183,2.8742,5.5131,4.4958,0.0014,836.6357,0.0061,2.864,0.0,23.5304,8483.46,4.0665,6.8016,87.0565,83.7747,15.4662,145.11,양품
2.4582,-0.0125,55.7769,0.0131,-5487.25,73.9778,6.8256,0.0946,15.65,268.9647,6.1671,0.2131,0.9365,347.6707,1.957,8.3273,-0.0153,4.8053,0.7681,17.5418,0.6379,2811.0,15.72,4.7279,2.5683,3.5524,993.4244,0.0,1.7021,0.9277,12.03,21.6669,15.53,7.6294,2.2335,6.2078,4.5256,-0.0682,359.2086,0.0056,2.753,557.1429,23.5223,8737.4501,2.5851,5.492,87.037,86.3826,10.6746,142.8836,양품
2.9373,-0.0102,42.0538,0.021,-6627.25,66.7333,2.3419,0.0946,15.65,196.8203,6.3738,0.0502,0.9365,161.6238,1.853,9.22,-0.0123,5.6874,0.7681,17.0627,0.6379,2909.25,15.72,3.7319,5.3946,9.1797,993.4244,0.0,1.2659,0.9277,12.97,26.0287,21.89,11.7972,1.9215,4.4621,4.5256,-0.0794,175.3327,0.0052,2.753,533.3333,24.2706,8595.62,1.9641,4.8533,86.7741,85.4449,15.4662,140.74,양품
1.9491,-0.0114,32.3497,0.0146,-4685.25,67.2444,4.3728,0.0946,15.65,197.8642,6.8891,0.1449,0.9365,1519.3115,1.9935,8.7932,0.0082,5.7308,0.7681,18.0509,0.6379,2734.75,15.72,4.8408,2.3794,8.93,993.4244,0.0,2.7176,0.9242,12.7,34.8613,11.9873,10.0452,2.28,9.2499,4.4867,-0.0611,461.2407,0.0038,2.753,0.0,26.0408,8853.8401,2.4548,5.4427,86.8489,85.513,29.5405,148.5427,양품
-1.4191,-0.009,36.8715,0.0237,-6424.5,66.0889,2.5281,1.04,15.68,292.6784,6.6799,0.061,1.045,212.7949,1.8812,9.22,0.0093,5.297,0.8076,21.4191,0.6225,2982.0,15.66,3.1633,4.0854,12.6703,992.6588,0.0,1.35,0.9242,8.91,16.6756,24.6254,9.2636,2.4495,8.0345,4.4867,-0.075,665.9193,0.0035,2.742,800.0,31.164,8977.0199,2.7392,4.4639,86.7741,85.4449,15.4662,140.3945,양품
0.2527,-0.014,32.1142,0.0157,-5501.0,68.7,4.297,0.0946,15.65,173.7189,4.8681,0.1489,0.9365,214.8302,1.9992,8.7073,0.0041,3.8496,0.7681,19.7473,0.6379,2543.75,15.72,4.735,4.8035,8.7208,993.4244,0.0,2.2237,0.9342,15.84,27.8369,13.8554,7.0589,3.37,15.532,4.685,-0.0769,0.0,0.0042,2.753,555.2941,28.1237,8990.1101,1.7963,4.2917,86.7952,84.7188,33.1953,146.4718,양품
1.5927,-0.0094,44.5033,0.022,-5314.75,68.4778,5.9455,0.0946,15.65,91.5387,6.0304,0.1863,0.9365,584.2416,1.9835,8.7867,0.0113,5.662,0.7681,18.4073,0.6379,2691.0,15.72,,3.9429,8.5675,993.4244,0.0,,0.9295,14.13,19.5605,9.4126,27.0309,2.9106,5.0804,4.5089,-0.0435,840.0683,0.005,2.753,0.0,23.7193,8318.63,3.0979,6.491,86.5708,83.7263,23.6668,147.8218,양품
1.1845,-0.0104,31.769,0.0167,-5519.0,66.1444,2.9121,0.0946,15.65,301.053,5.1183,0.0953,0.9365,317.0457,2.0095,9.22,0.0039,3.4695,0.7681,18.8155,0.6379,2805.25,15.72,3.3085,3.6284,8.8421,993.4244,0.0,2.6166,0.9277,16.02,23.6049,22.7528,7.1421,2.2427,7.7836,4.5256,-0.0638,943.8219,0.0033,2.753,580.3922,26.8806,8961.0899,3.2782,5.7429,86.7741,85.4449,15.4662,135.9264,양품
-1.5764,-0.0112,28.6674,0.0158,-6492.25,71.5778,1.8745,0.0946,15.65,281.8244,5.9451,0.0404,0.9365,171.3367,1.8887,8.7073,0.0029,6.1252,0.7681,21.5764,0.6379,2871.5,15.72,3.0265,3.4927,12.5004,993.4244,0.0,,0.9348,10.67,19.366,12.9727,7.279,3.3424,5.4363,4.6737,-0.0717,265.8016,0.0035,2.753,0.0,26.3291,8783.3,1.2128,4.8277,86.7952,84.7188,8.3317,144.4009,양품
-0.2718,-0.0104,53.076,0.018,-5549.25,68.5444,1.5222,0.0,15.62,289.5599,5.6306,0.0489,0.946,1023.5733,1.9692,8.5615,-0.0005,5.2312,0.7435,20.2718,0.6519,2758.75,15.67,3.9698,2.9178,10.1026,987.2854,0.0,2.1466,0.933,15.45,23.2535,11.2464,5.8388,3.0839,8.4926,4.7047,-0.0955,0.0,0.0044,3.277,555.5556,25.1884,9384.4602,1.7282,5.8951,86.8706,86.3794,35.687,146.4809,양품
-2.0291,-0.0121,200.823,0.0248,-6284.25,74.1778,2.9243,0.0,15.62,124.928,6.7291,0.096,0.946,1069.4885,1.977,8.3273,0.0027,5.5113,0.7435,22.0291,0.6519,2557.5,15.67,3.4141,2.6962,8.2667,987.2854,0.0,,0.9277,16.52,44.6262,18.9318,8.7639,2.4799,7.4351,4.5256,-0.0818,423.8351,0.003,3.277,635.7616,31.5545,9283.97,2.561,6.1496,87.037,86.3826,,142.4318,양품
3.5355,-0.0093,44.1454,0.0214,-6338.25,66.2889,1.6063,0.0,15.62,242.5509,5.57,0.0389,0.946,203.7685,1.9043,9.754,0.0028,5.5318,0.7435,16.4645,0.6519,3107.25,15.67,3.725,4.8274,10.4507,987.2854,0.0,,0.9342,14.74,24.4747,10.8064,6.4605,3.0916,10.146,4.685,-0.0567,194.6002,0.0078,3.277,0.0,23.6548,8615.0101,2.189,5.4777,87.1954,85.8807,15.5328,150.4036,양품
0.8236,-0.0096,35.5556,0.0159,-6190.0,74.5444,2.415,0.0,15.62,610.2739,5.5964,0.0778,0.946,852.5573,1.9675,8.5889,-0.0034,5.4733,0.7435,19.1764,0.6519,2474.75,15.67,47.006,2.9513,10.1096,987.2854,0.0,1.7917,0.9348,20.16,8.1933,10.4273,4.7765,3.345,6.2963,4.6737,-0.0889,0.0,0.0037,3.277,619.3548,24.3769,9141.45,2.8258,4.645,86.9963,83.8498,31.1809,148.8164,양품
-2.5836,-0.0108,40.6936,0.0152,-5335.0,68.1,3.9558,0.6623,15.96,205.7741,5.7088,0.1237,1.097,505.4483,1.9835,9.6938,-0.0086,4.8936,0.7067,22.5836,0.6851,2661.5,15.97,6.332,2.6432,9.2315,1004.0946,0.0,1.4444,0.9242,21.78,16.9284,9.8109,10.32,2.6101,6.3622,4.4867,-0.0288,240.746,0.0036,3.141,0.0,28.3642,8556.87,1.8729,5.0512,87.0735,85.0066,,146.8045,양품
3.4491,-0.0088,59.3438,0.0144,-5747.75,74.3333,1.4415,0.0,15.82,161.6746,5.4266,0.0543,0.9507,975.4549,1.9765,8.8889,-0.0177,5.2765,0.7537,16.5509,0.6792,2622.0,15.94,,8.2063,11.4965,1012.22,0.0,0.8842,0.9344,19.52,18.5437,14.7937,4.8101,3.0594,5.6384,4.7198,-0.0287,189.0353,0.0068,3.287,0.0,23.6314,9290.4001,1.9559,5.8842,86.9977,83.5589,30.3709,151.1073,양품
1.0518,-0.0095,60.0791,0.0144,-5617.75,74.2333,0.9553,0.0,15.82,222.458,5.1335,0.0326,0.9507,96.5345,1.985,8.8889,-0.0047,4.8356,0.7537,18.9482,0.6792,2658.75,15.94,,5.5231,3.7868,1012.22,0.0,,0.9344,15.31,30.7002,13.0173,4.6975,3.13,7.4639,4.7198,-0.0238,593.2584,0.0055,3.287,883.3333,26.1124,9346.53,1.7485,4.5541,86.9977,83.5589,15.4662,152.7355,양품
3.4391,-0.0085,34.2688,0.0234,-5797.0,74.2778,1.1952,0.0,15.82,55.8174,5.4492,0.0471,0.9507,73.9594,1.9648,8.8889,-0.0279,5.5306,0.7537,16.5609,0.6792,2719.25,15.94,,5.3852,15.4701,1012.22,0.0,1.4676,0.9344,18.78,26.9538,14.56,6.1026,3.0315,13.3974,4.7198,-0.0119,130.5578,0.004,3.287,759.322,23.7055,9182.5799,1.12,5.1556,86.9977,83.5589,15.4662,150.9991,양품
-1.89,-0.0085,78.8235,0.0232,-6351.25,71.4,1.5731,0.2838,15.61,313.2288,5.8554,0.0387,1.068,269.9474,1.8832,8.4855,-0.0203,5.3152,0.7879,21.89,0.6676,3035.25,15.56,,4.0616,8.7075,996.0706,0.0,1.9532,0.9304,14.75,12.5552,10.9955,23.1076,3.1286,6.5694,4.5275,-0.0387,703.1746,0.0028,2.913,0.0,26.7765,9112.0101,3.5535,4.4744,87.045,85.1099,15.4662,146.8927,양품
1.1627,-0.0131,37.3333,0.0155,-5532.5,74.4444,2.0016,0.0473,15.72,273.964,5.1306,0.0635,1.031,492.1311,2.0198,8.2638,0.0121,4.8,0.7639,18.8373,0.9558,2600.75,15.72,,3.2239,15.8175,998.6102,0.0,2.4301,0.9332,14.18,35.1893,17.0691,5.9438,3.1755,7.231,4.6864,-0.0016,726.7396,0.0039,3.342,0.0,27.6476,8340.45,2.3854,5.2767,86.7056,84.5303,15.4662,151.9836,양품
-0.3236,-0.0118,33.9703,0.028,-6375.75,68.9556,4.3565,0.0473,15.72,277.9405,6.6782,0.097,1.031,216.5123,1.8905,9.3335,0.0102,5.9131,0.7639,20.3236,0.9558,3038.25,15.72,,4.4956,10.9317,998.6102,0.0,0.7212,0.9348,16.47,19.7097,10.2582,4.2815,3.1896,3.596,4.6737,-0.0166,828.0899,0.0062,3.342,0.0,24.2157,8472.87,0.8503,5.1379,86.8786,84.0746,17.512,147.6655,양품
2.1645,-0.0079,69.5103,0.0247,-5428.75,74.9111,1.7882,0.0473,15.72,58.6657,6.0185,0.0632,1.031,213.9554,1.9703,8.2823,-0.0035,5.257,0.7639,17.8355,0.9558,2812.5,15.72,,1.6019,8.7254,998.6102,0.0,0.7419,0.9304,14.27,17.9703,7.8728,25.5228,3.1269,6.8985,4.5275,-0.0081,754.8929,0.0028,3.342,0.0,23.0469,8257.78,4.4198,5.7026,86.6699,84.2629,15.4662,147.4236,양품
-1.9891,-0.0072,63.5579,0.0248,-5685.0,71.6889,4.3226,0.2838,15.61,135.2504,6.0701,0.1319,1.068,432.3579,2.0183,8.4896,-0.0166,5.1298,0.7879,21.9891,0.6676,2803.0,15.56,,4.6032,8.433,996.0706,0.0,,0.9339,14.33,23.1539,20.6718,5.3504,3.12,5.3999,4.7102,-0.0276,296.1152,0.0045,2.913,0.0,30.3824,9097.76,2.1022,5.6795,87.0327,85.2679,12.2486,149.4482,양품
-0.2482,-0.0112,30.2895,0.0164,-5464.75,71.1333,2.6766,0.0473,15.72,154.5661,5.9776,0.0883,1.031,332.6022,1.9865,8.7073,-0.0088,6.1718,0.7639,20.2482,0.9558,2458.0,15.72,7.6595,4.7798,9.7089,998.6102,0.0,1.7045,0.9342,11.67,27.3633,21.4281,6.4129,3.1222,5.6555,4.685,-0.0221,0.0,0.0038,3.342,0.0,28.6157,8444.58,2.1723,5.1505,86.7952,84.7188,20.9593,141.1009,양품
-1.6436,-0.0078,47.36,0.0202,-5539.5,73.7,4.85,0.0473,15.72,252.0251,5.4022,0.1536,1.031,326.1559,2.0,8.2823,-0.0082,4.8738,0.7639,21.6436,0.9558,2516.0,15.72,,2.7137,13.2075,998.6102,0.0,2.3872,0.9304,16.67,16.3298,10.7291,25.3819,3.2208,7.076,4.5275,-0.0386,0.0,0.0051,3.342,0.0,26.254,8743.0501,4.6529,4.7286,86.6699,84.2629,18.2846,147.1173,양품
5.1773,-0.0075,60.1002,0.0247,-5458.75,73.3,2.6641,0.0473,15.72,287.394,5.8757,0.0861,1.031,166.7461,1.9968,8.2638,-0.0166,5.8815,0.7639,14.8227,0.9558,2718.0,15.72,,5.3206,11.3848,998.6102,0.0,1.7082,0.9308,19.87,32.2595,8.6617,25.5035,2.8329,4.8457,4.4988,-0.0183,304.6005,0.005,3.342,966.6667,21.0858,8693.64,4.55,7.0541,86.7056,84.5303,36.0543,149.41,양품
5.8045,-0.0114,36.8825,0.0248,-5452.75,66.8222,1.6542,0.2838,15.61,72.7249,6.0902,0.0568,1.068,114.4097,2.007,8.7932,0.007,5.367,0.7879,14.1955,0.6676,2643.25,15.56,3.8586,2.6937,13.5537,996.0706,0.0,1.2409,0.9305,18.05,19.7246,16.4954,9.4971,4.6497,8.0418,4.6043,-0.0031,114.3931,0.0047,2.913,0.0,20.2515,9020.93,1.8854,5.3759,86.8489,85.513,22.7505,146.7327,양품
-2.3691,-0.0127,35.2941,0.0152,-5623.0,66.6889,1.2742,0.2838,15.61,241.7147,5.4572,0.045,1.068,457.4706,1.9835,9.6938,0.002,4.6036,0.7879,22.3691,0.6676,2695.0,15.56,4.4363,2.8491,8.4547,996.0706,0.0,2.2123,0.9348,10.0,26.6554,15.9881,7.3416,3.166,5.1585,4.6737,-0.0071,167.9969,0.0039,2.913,0.0,27.4408,8481.8701,1.3782,5.8297,87.0735,85.0066,15.7288,144.2282,양품
5.9491,-0.0139,32.491,0.0242,-5831.25,74.6111,1.3145,0.0473,15.78,162.2981,5.643,0.045,0.9933,152.8995,1.9908,8.2823,-0.012,4.603,0.7954,14.0509,0.6629,2653.0,15.85,,2.1445,12.1017,1004.4788,0.0,2.7492,0.9332,15.92,19.1346,13.5963,4.2523,3.0638,6.4118,4.6864,-0.0075,106.4028,0.0048,2.796,0.0,21.9064,8175.65,2.1396,5.7883,86.6699,84.2629,10.8203,152.6882,양품
5.4964,-0.0073,53.6082,0.0248,-5422.25,75.9111,2.0682,0.1419,15.63,523.1399,4.642,0.0635,1.059,460.5188,2.0063,8.2823,-0.0287,3.9258,0.7697,14.5036,0.7377,3057.0,15.62,,2.7664,10.3445,996.2322,0.0,,0.9001,13.39,17.7238,19.3264,9.709,2.152,6.2816,4.5193,-0.0186,136.8177,0.0037,2.915,0.0,20.0429,8908.57,2.1401,4.9153,86.6699,84.2629,15.4662,153.7818,양품
4.1464,-0.0099,62.7054,0.0202,-5618.75,74.9667,4.0082,0.1419,15.63,104.5223,5.0675,0.1273,1.059,398.1242,1.9672,8.5889,0.0129,4.2502,0.7697,15.8536,0.7377,2634.75,15.62,,3.2014,3.6123,996.2322,0.0,,0.9307,21.19,14.7718,13.2937,10.7327,4.2972,8.2175,4.5851,-0.0017,132.6463,0.0051,2.915,0.0,20.9393,8709.7301,1.5797,6.185,86.9963,83.8498,8.8558,147.0027,양품
3.8164,-0.0073,94.8454,0.0162,,,,0.1419,15.63,,5.5321,,1.059,,,8.7144,-0.022,4.722,0.7697,16.1836,0.7377,,15.62,4.5944,,9.5437,996.2322,0.0,1.6603,0.9307,16.56,18.7564,13.3655,8.8149,4.3018,9.7437,4.5851,-0.0286,90.6622,0.004,2.915,0.0,20.4859,8432.12,1.0564,6.0846,86.4005,85.6561,13.4948,146.4536,양품
2.7582,-0.0062,80.4829,0.0206,-6482.75,66.4,3.7263,0.1419,15.63,157.5,6.3173,0.0817,1.059,198.5336,1.873,9.1156,-0.006,6.2269,0.7697,17.2418,0.7377,2978.75,15.62,3.0384,4.0663,7.7506,996.2322,0.0,1.1541,0.9299,18.57,21.0062,10.9928,27.0378,2.8321,7.593,4.5291,-0.0052,484.7396,0.0074,2.915,338.1443,24.6239,8870.5699,3.3554,4.6576,86.8518,85.0513,15.4662,151.0609,양품
-3.0355,-0.0097,85.8991,0.0154,-5789.75,66.0556,2.802,0.1419,15.63,276.3782,5.1808,0.0897,1.059,231.1369,2.0105,9.7324,-0.0007,4.845,0.7697,23.0355,0.7377,2792.75,15.62,8.5181,3.3305,11.3572,996.2322,0.0,1.2381,0.9348,7.45,9.1618,14.9836,7.1736,3.2409,11.0193,4.6737,-0.0338,112.6685,0.0048,2.915,428.169,27.9576,8778.9499,0.9911,5.9674,87.1381,85.3825,14.7656,148.83,양품
-1.0991,-0.0085,35.2423,0.0154,-5273.0,68.0556,1.1981,0.1419,15.63,92.7613,5.4346,0.0374,1.059,158.0021,2.0045,8.5855,-0.0193,4.9715,0.7697,21.0991,0.7377,2564.0,15.62,10.9789,3.0857,11.2565,996.2322,0.0,1.3983,0.9348,11.31,18.1084,14.6454,8.0657,3.1465,6.1979,4.6737,0.007,280.2316,0.0068,2.915,0.0,26.063,8220.8401,1.1082,6.0059,86.8774,86.2857,10.6186,144.7273,양품
-0.9045,-0.01,18.929,0.0226,-6549.25,69.3667,1.9767,0.2838,15.61,238.1825,5.4403,0.0483,1.068,195.8884,1.8915,8.7696,0.0272,5.2888,0.7879,20.9045,0.6676,2887.25,15.56,3.3739,5.1898,12.4705,996.0706,0.0,0.9324,0.933,15.89,12.0041,13.7927,5.0826,3.1015,4.963,4.7047,-0.0394,753.9698,0.0034,2.913,664.4068,26.2575,8926.9801,1.7062,5.787,86.5639,85.7833,15.4662,143.6627,양품
0.0282,-0.0107,31.7386,0.0227,-5469.5,73.3778,2.9512,0.2838,15.61,305.1497,6.7423,0.0908,1.068,316.7339,1.9703,8.5889,-0.0227,5.2025,0.7879,19.9718,0.6676,2550.5,15.56,3.0522,3.407,11.1795,996.0706,0.0,1.2852,0.9296,22.91,40.3764,14.3273,8.1554,4.2628,6.3771,4.574,-0.033,0.0,0.0028,2.913,859.2593,25.8083,8912.9799,0.7255,4.5952,86.9963,83.8498,10.5826,142.6991,양품
-2.1173,-0.0094,48.1283,0.021,-5248.25,68.1444,3.0678,0.1419,15.63,285.5568,5.8922,0.0963,1.059,487.2606,1.972,8.8519,-0.0048,5.6571,0.7697,22.1173,0.7377,2442.0,15.62,6.5145,7.1906,12.2391,996.2322,0.0,1.4981,0.9304,19.06,23.891,12.2382,22.7424,3.0303,6.2891,4.5275,-0.0009,500.6434,0.0054,2.915,453.3333,27.0478,8191.61,3.0153,4.7518,86.9473,84.1896,15.4662,147.8745,양품
-3.1518,-0.0092,14.1113,0.0171,-6364.75,66.3778,2.6129,0.2838,15.61,95.3607,8.4508,0.0625,1.068,87.3971,1.8693,9.22,0.0021,8.3607,0.7879,23.1518,0.6676,2983.5,15.56,,4.5196,11.0616,996.0706,0.0,1.81,0.9297,17.75,83.6569,9.8518,25.7089,8.4895,4.6772,4.4743,0.0243,763.3689,0.0055,2.913,498.3607,27.1912,8946.56,6.5949,6.5877,86.7741,85.4449,19.9564,149.02,양품
-1.4173,-0.0163,25.2308,0.0272,-5410.75,75.8111,1.5866,0.2838,15.73,437.3439,5.4323,0.0533,0.9271,589.2166,1.9772,8.3006,0.0233,5.8937,0.8291,21.4173,0.6754,2909.5,15.75,,3.0339,12.7017,1002.2324,0.0,1.8407,0.9304,15.61,12.157,9.699,29.4545,2.9724,4.8218,4.5275,-0.0412,0.0,0.0042,2.99,0.0,27.2716,8795.69,4.6183,7.5587,86.6896,83.6264,15.2447,151.6045,양품
0.8536,-0.0081,61.4439,0.0301,-5428.5,65.9444,4.1842,0.2838,15.73,70.703,5.6452,0.1267,0.9271,281.185,1.9985,9.6938,0.0233,5.318,0.8291,19.1464,0.6754,2634.75,15.75,11.5216,3.1845,13.4507,1002.2324,0.0,1.0009,0.9297,17.31,21.2666,7.6522,27.0526,2.9449,5.7716,4.4743,-0.0154,0.0,0.0044,2.99,979.5918,24.1465,8559.29,4.0999,6.3016,87.0735,85.0066,7.3699,150.9118,양품
-0.1391,-0.0119,37.7358,0.0241,-5467.75,73.3556,2.232,0.2838,15.73,985.9461,5.3831,0.0742,0.9271,348.2713,1.9417,8.3006,0.0083,4.8045,0.8291,20.1391,0.6754,3139.5,15.75,,4.3623,4.4291,1002.2324,0.0,0.6277,0.9267,19.5,14.2999,12.1119,9.0863,4.721,4.49,4.5488,-0.034,0.0,0.0087,2.99,717.6471,26.0435,8882.0301,1.3145,4.7045,86.6896,83.6264,15.4662,152.7845,양품
-1.9982,-0.0083,59.97,0.0235,-6285.0,76.8556,4.1129,0.2838,15.73,208.3147,5.2257,0.1236,0.9271,1373.398,2.035,8.3006,-0.0049,4.9061,0.8291,21.9982,0.6754,2562.5,15.75,,1.9517,5.6243,1002.2324,0.0,1.5383,0.9304,15.16,16.8867,8.4327,21.0201,3.2569,9.9278,4.5275,-0.0381,552.5023,0.0033,2.99,0.0,28.1555,9805.11,2.8704,4.5624,86.6896,83.6264,15.4662,149.7809,양품
0.5564,-0.0088,43.1206,0.0259,-5342.5,76.4222,1.9852,0.2838,15.73,272.278,4.2563,0.0589,0.9271,345.001,2.023,8.3006,-0.0037,3.1757,0.8291,19.4436,0.6754,2619.0,15.75,,1.5702,6.0984,1002.2324,0.0,,0.9267,11.24,18.1064,9.794,9.1618,4.684,5.8414,4.5488,-0.0321,0.0,0.0033,2.99,674.2857,22.8899,9085.16,1.4904,4.7419,86.6896,83.6264,10.1735,155.2718,양품
-0.2418,-0.0099,57.7947,0.0193,-6489.25,71.2889,1.4674,0.1419,15.63,244.8106,8.1605,0.0345,1.059,229.2762,1.8913,8.7073,-0.016,8.8378,0.7697,20.2418,0.7377,2830.25,15.62,6.8193,4.3485,13.1792,996.2322,0.0,1.6739,0.9296,19.1,18.7707,17.2755,7.9054,3.9684,6.9587,4.574,-0.0432,0.0,0.0047,2.915,0.0,24.7587,8806.12,1.7891,5.6418,86.7952,84.7188,11.1348,144.2791,양품
-1.7136,-0.0092,103.2609,0.0228,-5098.25,73.3333,1.2925,0.0,15.51,229.7578,5.5502,0.0422,1.021,1299.0567,1.9892,8.5407,-0.0173,5.0928,0.7488,21.7136,0.678,2753.0,15.49,,3.6818,4.4443,987.9054,0.0,,0.9308,15.46,24.2585,13.4637,22.5187,3.1329,4.3599,4.4988,-0.0278,681.008,0.0045,2.802,0.0,28.7752,8256.0699,3.2734,6.3703,86.8223,85.4656,15.4662,149.3155,양품
-1.3073,-0.0073,57.8313,0.0254,-6301.5,71.4444,3.4599,0.0,15.51,201.1622,6.2418,0.1176,1.021,867.3963,2.0265,8.2638,-0.0298,5.3122,0.7488,21.3073,0.678,2625.25,15.49,,13.0171,3.5749,987.9054,0.0,1.3348,0.9353,16.04,21.6824,18.8245,4.8806,3.0434,4.8576,4.7143,-0.0389,663.2128,0.0089,2.802,0.0,28.2203,8500.77,2.7031,4.7305,86.7056,84.5303,15.4662,147.3982,양품
0.8827,-0.0079,87.7583,0.0378,-5570.25,74.2889,1.6417,0.2838,15.73,1164.8867,5.4597,0.0521,0.9271,320.0473,1.959,8.3006,-0.0199,5.1688,0.8291,19.1173,0.6754,3370.25,15.75,,2.8268,6.2891,1002.2324,0.0,,0.9344,13.07,32.1642,20.7427,5.3942,3.1373,7.1603,4.7198,-0.0202,738.62,0.0027,2.99,0.0,26.0194,9629.6601,2.0596,5.3077,86.6256,83.779,11.1439,148.1773,양품
3.2655,-0.0028,206.2222,0.0145,-5636.75,67.4778,3.934,0.2838,15.61,1573.0821,6.0589,0.1306,1.068,1546.8116,1.9775,9.754,-0.0213,5.1511,0.7879,16.7345,0.6676,3510.0,15.56,,4.2977,12.3975,996.0706,0.0,2.6198,0.9307,17.78,15.7398,15.3527,8.4157,4.3667,7.2471,4.5851,-0.0398,66.147,0.0042,2.913,815.3846,21.4549,8858.0802,0.698,5.9103,87.1954,85.8807,23.7558,144.7482,양품
1.0673,-0.0093,52.5469,0.0169,-5714.25,72.3778,4.7926,0.2838,15.73,128.3381,5.4158,0.1597,0.9271,194.548,1.974,8.5003,-0.009,5.2407,0.8291,18.9327,0.6754,2709.0,15.75,,2.7633,4.4555,1002.2324,0.0,1.2969,0.9308,15.12,43.108,12.6082,24.7721,3.1403,4.879,4.4988,-0.0053,0.0,0.0042,2.99,0.0,26.3681,8430.06,4.5906,7.6871,87.1866,85.0449,10.632,147.3664,양품
-0.1773,-0.0105,31.5789,0.0131,-5801.25,73.1222,2.643,0.1419,15.63,270.4071,5.6363,0.0836,1.059,203.5704,1.9623,8.5889,-0.001,5.5662,0.7697,20.1773,0.7377,2779.0,15.62,28.2443,3.2822,11.9713,996.2322,0.0,2.3234,0.9348,18.2,18.032,14.3073,4.2886,3.1574,6.41,4.6737,-0.0463,0.0,0.0041,2.915,0.0,25.8412,8806.5701,2.358,5.4898,86.9963,83.8498,24.3542,148.8291,양품
3.0791,-0.0117,35.1931,0.0295,-5183.0,75.0,2.7664,0.0473,15.78,212.7916,5.8868,0.0883,1.144,304.4722,1.9922,8.3006,0.0188,5.5619,0.8216,16.9209,0.788,2690.25,15.83,4.1967,2.6667,5.995,1007.2267,0.0,1.6681,0.9339,11.6,41.7809,18.0672,3.3629,3.0262,4.4853,4.7208,-0.0122,224.7417,0.0032,2.786,0.0,23.9437,8742.9701,2.0692,5.0843,86.6896,83.6264,22.2655,147.37,양품
3.6664,-0.0088,65.7224,0.0246,-4858.25,75.2222,3.378,0.0473,15.78,302.4449,5.2999,0.1168,1.144,1078.9657,1.97,8.5596,-0.0109,4.7127,0.8216,16.3336,0.788,2587.75,15.83,3.1366,2.26,4.0385,1007.2267,0.0,0.9646,0.9332,13.72,21.0324,15.2009,4.4575,2.9805,7.4204,4.6864,-0.0093,178.3784,0.0034,2.786,0.0,23.9136,8802.71,2.2194,5.6877,86.7827,83.6583,27.4508,151.6082,양품
4.0555,-0.0084,59.2593,0.0319,-5218.25,71.6333,3.1631,0.0473,15.78,221.101,5.7105,0.1024,1.144,334.4173,1.945,8.6074,0.0018,5.9585,0.8216,15.9445,0.788,2580.5,15.83,,5.4444,14.7765,1007.2267,0.0,1.712,0.935,20.2,27.7288,14.5955,7.3755,2.7656,6.1799,4.6915,-0.0063,90.742,0.0041,2.786,0.0,23.5298,9875.65,1.2146,6.0954,87.024,84.8937,23.4115,141.5873,양품
-3.2082,-0.0111,69.4476,0.0231,-5520.25,74.3,0.8758,-0.3784,15.74,183.8503,5.1408,0.0305,1.144,34.5965,2.0023,8.3006,0.0075,4.5548,0.7447,23.2082,0.7833,2591.25,15.84,10.4576,2.6918,5.4756,1003.5267,0.0,1.7512,0.9267,21.57,22.7362,15.9227,8.6841,4.8771,8.5892,4.5488,-0.0452,186.7101,0.0041,2.825,0.0,30.9212,8786.0301,1.6609,7.0792,86.6896,83.6264,15.4662,150.1891,양품
